id,key,value,type
158500153,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158500153,ST_alpha,NY,gnis
158500153,County_num,067,gnis
158500806,ele,257,regular
158500806,name,Loomis Hill,regular
158500806,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158500806,place,hamlet,regular
158500806,id,955965,gnis
158500806,Class,Populated Place,gnis
158500806,County,Onondaga,gnis
158500806,ST_num,36,gnis
158500806,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158500806,ST_alpha,NY,gnis
158500806,County_num,067,gnis
158502846,ele,120,regular
158502846,name,North Manlius,regular
158502846,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158502846,place,hamlet,regular
158502846,id,958847,gnis
158502846,Class,Populated Place,gnis
158502846,County,Onondaga,gnis
158502846,ST_num,36,gnis
158502846,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158502846,ST_alpha,NY,gnis
158502846,County_num,067,gnis
158503965,ele,180,regular
158503965,name,Manlius,regular
158503965,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158503965,place,village,regular
158503965,id,956360,gnis
158503965,Class,Populated Place,gnis
158503965,population,4658,regular
158503965,County,Onondaga,gnis
158503965,ST_num,36,gnis
158503965,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158503965,ST_alpha,NY,gnis
158503965,County_num,067,gnis
158503965,population,4658;2006,census
158506854,ele,382,regular
158506854,name,Sentinel Heights,regular
158506854,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158506854,place,hamlet,regular
158506854,id,964842,gnis
158506854,Class,Populated Place,gnis
158506854,County,Onondaga,gnis
158506854,ST_num,36,gnis
158506854,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158506854,ST_alpha,NY,gnis
158506854,County_num,067,gnis
158508237,ele,122,regular
158508237,name,Amboy,regular
158508237,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158508237,place,hamlet,regular
158508237,id,942419,gnis
158508237,Class,Populated Place,gnis
158508237,County,Onondaga,gnis
158508237,ST_num,36,gnis
158508237,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158508237,ST_alpha,NY,gnis
158508237,County_num,067,gnis
158509426,ele,114,regular
158509426,name,Red Rock,regular
158509426,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158509426,place,hamlet,regular
158509426,id,962317,gnis
158509426,Class,Populated Place,gnis
158509426,County,Onondaga,gnis
158509426,ST_num,36,gnis
158509426,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158509426,ST_alpha,NY,gnis
158509426,County_num,067,gnis
158519968,ele,128,regular
158519968,name,Newport,regular
158519968,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158519968,place,hamlet,regular
158519968,id,958517,gnis
158519968,Class,Populated Place,gnis
158519968,County,Onondaga,gnis
158519968,ST_num,36,gnis
158519968,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158519968,ST_alpha,NY,gnis
158519968,County_num,067,gnis
158530807,ele,126,regular
158530807,name,Schepps Corners,regular
158530807,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158530807,place,hamlet,regular
158530807,id,964576,gnis
158530807,Class,Populated Place,gnis
158530807,County,Onondaga,gnis
158530807,ST_num,36,gnis
158530807,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158530807,ST_alpha,NY,gnis
158530807,County_num,067,gnis
158533442,ele,124,regular
158533442,name,Brown Center,regular
158533442,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158533442,place,hamlet,regular
158533442,id,944910,gnis
158533442,Class,Populated Place,gnis
158533442,County,Onondaga,gnis
158533442,ST_num,36,gnis
158533442,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158533442,ST_alpha,NY,gnis
158533442,County_num,067,gnis
158554970,ele,132,regular
158554970,name,Camillus,regular
158554970,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158554970,place,village,regular
158554970,id,945533,gnis
158554970,Class,Populated Place,gnis
158554970,population,1202,regular
158554970,County,Onondaga,gnis
158554970,ST_num,36,gnis
158554970,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158554970,ST_alpha,NY,gnis
158554970,County_num,067,gnis
158554970,population,1202;2006,census
158565596,ele,168,regular
158565596,name,Westerlea,regular
158565596,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158565596,place,hamlet,regular
158565596,id,970909,gnis
158565596,Class,Populated Place,gnis
158565596,County,Onondaga,gnis
158565596,ST_num,36,gnis
158565596,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158565596,ST_alpha,NY,gnis
158565596,County_num,067,gnis
158567939,ele,123,regular
158567939,name,Lakeside,regular
158567939,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158567939,place,hamlet,regular
158567939,id,954963,gnis
158567939,Class,Populated Place,gnis
158567939,County,Onondaga,gnis
158567939,ST_num,36,gnis
158567939,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158567939,ST_alpha,NY,gnis
158567939,County_num,067,gnis
158569932,ele,123,regular
158569932,name,Mattydale,regular
158569932,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158569932,place,hamlet,regular
158569932,id,956687,gnis
158569932,Class,Populated Place,gnis
158569932,County,Onondaga,gnis
158569932,ST_num,36,gnis
158569932,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158569932,ST_alpha,NY,gnis
158569932,County_num,067,gnis
158572017,ele,125,regular
158572017,name,Cold Springs,regular
158572017,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158572017,place,hamlet,regular
158572017,id,947081,gnis
158572017,Class,Populated Place,gnis
158572017,County,Onondaga,gnis
158572017,ST_num,36,gnis
158572017,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158572017,ST_alpha,NY,gnis
158572017,County_num,067,gnis
158572216,ele,275,regular
158572216,name,Watervale,regular
158572216,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158572216,place,hamlet,regular
158572216,id,968916,gnis
158572216,Class,Populated Place,gnis
158572216,County,Onondaga,gnis
158572216,ST_num,36,gnis
158572216,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158572216,ST_alpha,NY,gnis
158572216,County_num,067,gnis
158573330,ele,121,regular
158573330,name,Syracuse,regular
158573330,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158573330,place,city,regular
158573330,source,http://www.census.gov/,regular
158573330,id,966966,gnis
158573330,en,Syracuse,name
158573330,ru,Сірак'юс,name
158573330,uk,Сиракьюс,name
158573330,Class,Populated Place,gnis
158573330,population,145170,regular
158573330,County,Onondaga,gnis
158573330,ST_num,36,gnis
158573330,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158573330,ST_alpha,NY,gnis
158573330,County_num,067,gnis
158573330,continent,North America,is_in
158573330,population,145170;2010,census
158574413,ele,131,regular
158574413,name,Warners,regular
158574413,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158574413,place,hamlet,regular
158574413,id,974275,gnis
158574413,Class,Populated Place,gnis
158574413,County,Onondaga,gnis
158574413,ST_num,36,gnis
158574413,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158574413,ST_alpha,NY,gnis
158574413,County_num,067,gnis
158576951,ele,122,regular
158576951,name,Lamson,regular
158576951,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158576951,place,hamlet,regular
158576951,id,955013,gnis
158576951,Class,Populated Place,gnis
158576951,County,Onondaga,gnis
158576951,ST_num,36,gnis
158576951,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158576951,ST_alpha,NY,gnis
158576951,County_num,067,gnis
158577208,ele,145,regular
158577208,name,Indian Village,regular
158577208,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158577208,place,hamlet,regular
158577208,id,953703,gnis
158577208,Class,Populated Place,gnis
158577208,County,Onondaga,gnis
158577208,ST_num,36,gnis
158577208,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158577208,ST_alpha,NY,gnis
158577208,County_num,067,gnis
158578624,ele,114,regular
158578624,name,Elmcrest,regular
158578624,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158578624,place,hamlet,regular
158578624,id,949566,gnis
158578624,Class,Populated Place,gnis
158578624,County,Onondaga,gnis
158578624,ST_num,36,gnis
158578624,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158578624,ST_alpha,NY,gnis
158578624,County_num,067,gnis
158586035,ele,152,regular
158586035,name,Van Buren,regular
158586035,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158586035,place,town,regular
158586035,id,968385,gnis
158586035,Class,Populated Place,gnis
158586035,population,12473,regular
158586035,County,Onondaga,gnis
158586035,ST_num,36,gnis
158586035,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158586035,ST_alpha,NY,gnis
158586035,County_num,067,gnis
158586035,population,12473;2006,census
158587507,ele,115,regular
158587507,name,Belgium,regular
158587507,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158587507,place,hamlet,regular
158587507,id,943577,gnis
158587507,Class,Populated Place,gnis
158587507,County,Onondaga,gnis
158587507,ST_num,36,gnis
158587507,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158587507,ST_alpha,NY,gnis
158587507,County_num,067,gnis
158595996,ele,232,regular
158595996,name,Buellville,regular
158595996,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158595996,place,hamlet,regular
158595996,id,945106,gnis
158595996,Class,Populated Place,gnis
158595996,County,Onondaga,gnis
158595996,ST_num,36,gnis
158595996,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158595996,ST_alpha,NY,gnis
158595996,County_num,067,gnis
158599367,ele,124,regular
158599367,name,Seneca Knolls,regular
158599367,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158599367,place,hamlet,regular
158599367,id,1852911,gnis
158599367,Class,Populated Place,gnis
158599367,County,Onondaga,gnis
158599367,ST_num,36,gnis
158599367,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158599367,ST_alpha,NY,gnis
158599367,County_num,067,gnis
158599770,ele,146,regular
158599770,name,Lakeland,regular
158599770,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158599770,place,hamlet,regular
158599770,id,954952,gnis
158599770,Class,Populated Place,gnis
158599770,County,Onondaga,gnis
158599770,ST_num,36,gnis
158599770,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158599770,ST_alpha,NY,gnis
158599770,County_num,067,gnis
158603171,ele,271,regular
158603171,name,Onondaga Hill,regular
158603171,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158603171,place,hamlet,regular
158603171,id,959393,gnis
158603171,Class,Populated Place,gnis
158603171,County,Onondaga,gnis
158603171,ST_num,36,gnis
158603171,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158603171,ST_alpha,NY,gnis
158603171,County_num,067,gnis
158603200,ele,281,regular
158603200,name,Cards Corners,regular
158603200,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158603200,place,hamlet,regular
158603200,id,945823,gnis
158603200,Class,Populated Place,gnis
158603200,County,Onondaga,gnis
158603200,ST_num,36,gnis
158603200,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158603200,ST_alpha,NY,gnis
158603200,County_num,067,gnis
158605864,ele,151,regular
158605864,name,Martisco,regular
158605864,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158605864,place,hamlet,regular
158605864,id,956603,gnis
158605864,Class,Populated Place,gnis
158605864,County,Onondaga,gnis
158605864,ST_num,36,gnis
158605864,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158605864,ST_alpha,NY,gnis
158605864,County_num,067,gnis
158609164,ele,137,regular
158609164,name,Lysander New Community,regular
158609164,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158609164,place,hamlet,regular
158609164,id,956213,gnis
158609164,Class,Populated Place,gnis
158609164,County,Onondaga,gnis
158609164,ST_num,36,gnis
158609164,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158609164,ST_alpha,NY,gnis
158609164,County_num,067,gnis
158613741,ele,116,regular
158613741,name,Kraus Landing,regular
158613741,is_in,"Oswego,New York,N.Y.,NY,USA",regular
158613741,place,hamlet,regular
158613741,id,954813,gnis
158613741,Class,Populated Place,gnis
158613741,County,Oswego,gnis
158613741,ST_num,36,gnis
158613741,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158613741,ST_alpha,NY,gnis
158613741,County_num,075,gnis
158614686,ele,122,regular
158614686,name,Bayberry,regular
158614686,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158614686,place,hamlet,regular
158614686,id,971984,gnis
158614686,Class,Populated Place,gnis
158614686,County,Onondaga,gnis
158614686,ST_num,36,gnis
158614686,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158614686,ST_alpha,NY,gnis
158614686,County_num,067,gnis
158615472,ele,123,regular
158615472,name,North Belle Isle,regular
158615472,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158615472,place,hamlet,regular
158615472,id,958683,gnis
158615472,Class,Populated Place,gnis
158615472,County,Onondaga,gnis
158615472,ST_num,36,gnis
158615472,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158615472,ST_alpha,NY,gnis
158615472,County_num,067,gnis
158632145,ele,208,regular
158632145,name,Marcellus,regular
158632145,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158632145,place,village,regular
158632145,id,956496,gnis
158632145,Class,Populated Place,gnis
158632145,population,1783,regular
158632145,County,Onondaga,gnis
158632145,ST_num,36,gnis
158632145,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158632145,ST_alpha,NY,gnis
158632145,County_num,067,gnis
158632145,population,1783;2006,census
158637389,ele,176,regular
158637389,name,Skytop,regular
158637389,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158637389,place,neighbourhood,regular
158637389,id,965374,gnis
158637389,wikipedia,"en:Skytop, Syracuse",regular
158637389,Class,Populated Place,gnis
158637389,County,Onondaga,gnis
158637389,ST_num,36,gnis
158637389,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158637389,ST_alpha,NY,gnis
158637389,County_num,067,gnis
158638223,ele,167,regular
158638223,name,Stanley Manor,regular
158638223,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158638223,place,hamlet,regular
158638223,id,966222,gnis
158638223,Class,Populated Place,gnis
158638223,County,Onondaga,gnis
158638223,ST_num,36,gnis
158638223,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158638223,ST_alpha,NY,gnis
158638223,County_num,067,gnis
158644784,ele,123,regular
158644784,name,Franklin Park,regular
158644784,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158644784,place,hamlet,regular
158644784,id,950617,gnis
158644784,Class,Populated Place,gnis
158644784,County,Onondaga,gnis
158644784,ST_num,36,gnis
158644784,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158644784,ST_alpha,NY,gnis
158644784,County_num,067,gnis
158645930,ele,120,regular
158645930,name,Cicero,regular
158645930,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158645930,place,town,regular
158645930,id,946694,gnis
158645930,Class,Populated Place,gnis
158645930,population,30033,regular
158645930,County,Onondaga,gnis
158645930,ST_num,36,gnis
158645930,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158645930,ST_alpha,NY,gnis
158645930,County_num,067,gnis
158645930,population,30033;2006,census
158655048,ele,113,regular
158655048,name,Sandy Bay,regular
158655048,is_in,"Onondaga,New York,N.Y.,NY,USA",regular
158655048,place,hamlet,regular
158655048,id,964420,gnis
158655048,Class,Populated Place,gnis
158655048,County,Onondaga,gnis
158655048,ST_num,36,gnis
158655048,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
158655048,ST_alpha,NY,gnis
158655048,County_num,067,gnis
212539764,power,tower,regular
212539767,power,tower,regular
212539770,power,tower,regular
212539773,power,tower,regular
212539775,power,tower,regular
212539778,power,tower,regular
212539781,power,tower,regular
212539783,power,tower,regular
212539785,power,tower,regular
212668004,highway,traffic_signals,regular
212713266,highway,stop,regular
212713511,stop,all,regular
212713511,highway,stop,regular
212713511,direction,both,regular
212713545,highway,traffic_signals,regular
212713545,crossing,traffic_signals,regular
212713549,highway,stop,regular
212713551,highway,stop,regular
212713800,highway,turning_circle,regular
212714071,source,survey,regular
212714071,highway,traffic_signals,regular
212714071,crossing,traffic_signals,regular
212715030,ref,35,regular
212715030,highway,motorway_junction,regular
212715046,highway,traffic_signals,regular
212715054,highway,traffic_signals,regular
212715114,ref,8,regular
212715114,highway,motorway_junction,regular
212715129,railway,level_crossing,regular
212715159,highway,stop,regular
212715268,ref,27-26,regular
212715268,exit_to,Syracuse Airport,regular
212715268,highway,motorway_junction,regular
212715472,highway,traffic_signals,regular
212715571,ref,10,regular
212715571,highway,motorway_junction,regular
212715608,highway,traffic_signals,regular
212716118,highway,turning_circle,regular
212716405,ref,3W,regular
212716405,highway,motorway_junction,regular
212716565,ref,34A,regular
212716565,highway,motorway_junction,regular
212716580,ref,34A,regular
